date,open,close,high,low,volume
2025-03-06,72.0,73.66,74.68,71.12,19787278.0
2025-03-07,73.8,72.7,75.2,71.36,16409140.0
2025-03-10,71.43,71.09,71.9,70.48,8134535.0
2025-03-11,69.5,70.27,70.71,69.34,6328220.0
2025-03-12,71.0,70.18,71.47,70.16,7484256.0
2025-03-13,70.58,68.17,71.06,67.35,9664060.0
2025-03-14,68.6,69.34,69.85,67.61,7578088.0
2025-03-17,69.5,69.22,70.0,68.86,5509740.0
2025-03-18,69.7,70.3,70.88,69.22,7816855.0
2025-03-19,70.11,68.96,70.2,68.7,5098832.0
2025-03-20,68.6,68.3,69.88,68.01,5063459.0
2025-03-21,67.8,65.87,68.09,65.81,6506648.0
2025-03-24,65.88,64.35,66.45,62.03,8039281.0
2025-03-25,64.31,62.58,64.52,62.04,5947490.0
2025-03-26,62.8,62.78,63.73,62.61,3795935.0
2025-03-27,62.96,62.48,63.63,62.09,4027698.0
2025-03-28,63.23,62.9,64.88,62.6,6445088.0
2025-03-31,61.8,62.17,62.5,60.25,6434767.0
2025-04-01,62.4,61.38,62.82,61.36,3883798.0
2025-04-02,61.38,62.38,63.28,61.38,5906411.0
2025-04-03,61.28,61.41,62.5,60.75,3714509.0
2025-04-07,56.0,49.13,57.48,49.13,10501864.0
2025-04-08,49.13,50.9,53.0,49.13,9773951.0
2025-04-09,49.8,52.75,53.03,47.72,9890313.0
2025-04-10,55.0,54.4,55.78,53.96,8966458.0
2025-04-11,53.54,54.83,55.37,53.41,6247360.0
2025-04-14,55.67,55.22,56.66,54.85,5679001.0
2025-04-15,55.0,54.83,55.78,54.51,3963989.0
2025-04-16,54.5,54.0,54.98,53.24,4209282.0
2025-04-17,53.44,54.4,55.59,53.44,5487132.0
2025-04-18,54.3,53.91,54.51,53.45,3135960.0
2025-04-21,53.8,55.44,55.47,53.2,4684843.0
2025-04-22,55.4,54.42,55.66,54.36,3655062.0
2025-04-23,55.0,54.94,55.63,54.53,4959933.0
2025-04-24,54.94,54.8,57.3,54.21,10500888.0
2025-04-25,54.33,54.73,55.58,54.33,5778100.0
2025-04-28,55.44,57.45,59.79,55.44,14461688.0
2025-04-29,57.25,57.66,58.27,56.49,7442753.0
2025-04-30,58.49,61.07,62.89,58.13,14200390.0
2025-05-06,61.85,62.3,62.9,60.2,11018615.0
2025-05-07,62.3,60.8,63.38,60.02,10483115.0
2025-05-08,60.8,64.55,67.22,60.21,21270353.0
2025-05-09,64.89,63.19,66.0,62.81,15024454.0
2025-05-12,63.23,63.72,64.28,62.0,11530671.0
2025-05-13,64.5,63.36,65.68,63.32,8423405.0
2025-05-14,62.96,63.03,63.6,61.88,7833812.0
2025-05-15,63.04,62.23,64.76,61.82,7515546.0
2025-05-16,61.7,62.93,64.27,61.05,7308017.0
2025-05-19,61.67,60.63,62.15,60.0,7896109.0
2025-05-20,61.06,60.92,61.31,60.09,4559606.0
2025-05-21,60.5,60.28,60.99,60.09,3778092.0
2025-05-22,60.3,62.03,63.49,60.3,12162299.0
2025-05-23,61.0,59.0,61.7,58.93,8849688.0
2025-05-26,59.04,59.93,60.2,59.0,4477520.0
2025-05-27,59.92,58.89,59.92,58.56,4177079.0
2025-05-28,58.89,57.75,59.16,57.58,4143376.0
2025-05-29,58.47,59.83,59.93,58.03,5828554.0
2025-05-30,59.67,58.75,59.7,58.58,3654670.0
2025-06-03,58.57,58.59,59.78,58.1,2941376.0
2025-06-04,58.61,59.01,59.7,58.26,2866094.0
2025-06-05,59.02,60.21,60.38,58.7,5390335.0
2025-06-06,61.0,60.15,61.3,59.63,4985678.0
2025-06-09,60.34,61.6,62.12,60.34,6629722.0
2025-06-10,61.6,61.1,61.86,59.81,5785422.0
2025-06-11,61.64,61.05,62.3,61.0,4991392.0
2025-06-12,60.63,60.55,61.8,60.2,4705818.0
2025-06-13,60.0,58.49,60.0,58.16,5454103.0
2025-06-16,58.0,60.78,61.48,58.0,7312502.0
2025-06-17,60.83,60.18,61.04,59.81,3823384.0
2025-06-18,60.0,61.12,61.58,59.4,5389366.0
2025-06-19,62.0,63.78,67.1,61.82,22228647.0
2025-06-20,62.82,59.04,63.5,59.04,14532978.0
2025-06-23,57.97,59.46,59.68,57.85,5866705.0
2025-06-24,59.98,60.73,60.91,59.5,7059214.0
2025-06-25,60.8,62.11,62.39,60.42,8372768.0
2025-06-26,62.47,61.28,62.99,61.13,7754309.0
2025-06-27,61.3,60.74,62.16,60.67,6500242.0
2025-06-30,61.11,62.05,62.58,60.74,6913095.0
2025-07-01,61.94,62.84,63.5,61.25,9119880.0
2025-07-02,62.21,61.75,62.78,61.0,6149152.0
2025-07-03,62.3,62.26,63.66,62.02,6249374.0
2025-07-04,62.87,61.15,62.87,61.13,4916139.0
2025-07-07,60.68,61.91,62.68,60.5,6385548.0
2025-07-08,61.85,65.18,65.41,61.67,16543922.0
2025-07-09,64.88,67.46,69.61,64.7,21676369.0
2025-07-10,66.5,67.8,68.0,66.27,12356744.0
2025-07-11,67.13,68.47,69.89,66.6,13915870.0
2025-07-14,68.5,65.6,69.0,64.5,12476935.0
2025-07-15,65.5,70.5,70.5,65.3,22481324.0
