date,open,close,high,low,volume
2025-11-18,399.9,423.4,435.0,398.6,15445202.0
2025-11-19,422.0,419.29,427.9,418.0,5630471.0
2025-11-20,424.0,405.0,425.0,404.18,7313587.0
2025-11-21,395.26,386.86,400.92,386.62,9881130.0
2025-11-24,389.85,416.24,423.0,389.85,15576292.0
2025-11-25,422.0,418.0,424.29,415.2,6160456.0
2025-11-26,420.01,421.71,426.29,415.38,5803919.0
2025-11-27,422.88,422.0,432.88,418.88,6414606.0
2025-11-28,418.99,427.9,434.5,417.0,7729096.0
2025-12-01,427.92,446.46,447.0,423.4,8487918.0
2025-12-02,442.58,433.28,444.98,430.0,6522444.0
2025-12-03,432.09,433.85,441.6,432.01,4033749.0
2025-12-04,428.67,449.79,456.2,424.93,7998882.0
2025-12-05,445.99,450.5,455.7,445.98,6150632.0
2025-12-08,450.1,463.0,467.56,443.86,8275217.0
2025-12-09,461.0,457.46,466.0,453.35,6163766.0
2025-12-10,456.86,458.53,459.99,449.63,4788973.0
2025-12-11,459.53,453.1,460.9,452.16,5348544.0
2025-12-12,454.1,455.1,462.67,441.72,7989815.0
2025-12-15,460.78,449.0,468.0,447.39,8321967.0
2025-12-16,445.0,442.88,449.97,438.38,5358669.0
2025-12-17,441.71,444.74,448.63,436.88,6097013.0
2025-12-18,441.0,443.1,447.62,438.07,4192148.0
2025-12-19,446.0,448.36,458.7,445.37,5148986.0
2025-12-22,449.05,465.3,468.5,449.01,7040880.0
2025-12-23,466.0,481.42,488.87,464.0,8825482.0
2025-12-24,481.0,481.1,485.01,477.0,5024766.0
2025-12-25,480.0,473.2,482.98,470.2,4461442.0
2025-12-26,472.1,459.01,473.15,456.39,8113725.0
2025-12-29,460.38,452.8,462.58,450.01,8659219.0
2025-12-30,453.25,459.0,471.93,453.25,10155888.0
2025-12-31,470.15,459.08,472.94,453.34,8546237.0
